DutyID,CplexValue
8114284,0,559953822
9896673,0,119344600
8831203,0,406821898
7128258,0,260094720
9307834,0,697685365
10622024,0,470965368
7883743,0,760094720
10581403,0,347338778
10534509,0,110686733
10445688,0,368903694
9970590,0,140771021
10329252,0,335649883
10512045,0,874637803
7761308,0,107164311
7561791,0,239905280
8193240,0,941979767
8813740,0,258834326
10490910,0,072067740
10508714,0,026834377
9827662,1,000000000
10789440,0,053417144
10634941,0,224397047
7801571,0,751919871
7595536,0,170484881
10448453,0,147493685
8727099,0,208188120
8675677,0,083383281
9979613,0,664350117
9902647,0,260965170
10489588,0,064570082
9986121,0,470985861
7337795,0,260094720
7108493,0,451973889
8570616,0,045373874
10144790,0,539689142
9985123,0,165041724
8408596,0,330029353
9138118,0,249924843
8763046,0,687623343
8118017,0,546722786
7099644,0,260094720
10922356,0,270089022
9202117,0,282213044
9200206,0,020101591
10685363,0,300388285
10591545,0,066987639
8714700,0,302188115
8664780,0,111950414
7133346,0,239905280
10853247,0,699611715
10544825,0,501686581
9809813,0,307853318
7929363,0,540137184
8486258,0,624783739
8097434,0,067738613
10569476,0,125362197
9694698,0,517645852
10807693,0,099099166
10208015,0,209792534
8097103,0,058020233
9154986,0,172596215
7596780,0,387293655
7347991,0,058848886
7134750,0,260094720
8953674,0,075532250
9809018,0,404433937
8110307,0,059138200
9023759,0,137685789
8736553,0,252022001
8408597,0,110016825
10635413,0,019275121
10634867,0,531375978
9966312,0,097198445
9966125,0,104090674
7652397,0,440116269
7582110,0,260995068
10508727,0,439484596
10405364,0,936001894
10038003,0,466797079
9639101,0,517645852
8718816,0,287013609
7985934,1,000000000
8183279,0,124106511
7235803,0,260094720
9795538,0,555094548
8637299,0,827403785
9825088,0,174605541
10461585,0,053339948
8784743,0,493367014
8790566,0,186007114
7874091,0,048926459
8992190,1,000000000
8239200,0,124106511
9140473,0,084993860
7690505,0,329515119
10369093,0,006764329
9798315,0,636027585
10783123,0,331059885
11067039,0,266972365
11127442,0,014366929
8790676,0,123450618
9774302,0,287712745
9172601,0,517645852
7217491,0,260094720
9966181,0,015405406
9639095,0,482354148
8849912,0,527818787
8080481,0,367259031
11142852,0,029104688
8405463,0,512833325
7929362,0,058020233
9906530,1,000000000
10935530,0,194228283
9701071,0,133721797
8922868,0,849646825
8101737,0,382025945
7894114,0,340084599
10719133,0,439911613
9300889,0,167866195
8176366,0,147517436
10808626,0,182815573
7941879,0,059783353
10676655,0,411854200
10732971,0,058732394
10555334,0,007605200
9883622,0,153042506
9138105,0,287712745
9824569,0,229025999
10553542,0,652661222
9393543,0,101526229
9255825,0,401903785
7113184,0,351158092
10218613,0,285536653
8210779,0,225511635
7412077,0,451973889
10815180,0,372136379
10627893,0,201289119
8565572,0,070973532
8909730,0,150353175
7413046,0,183027092
8777599,0,112300901
10946764,0,026834377
8714661,0,266791710
8077983,0,015343763
10572141,0,272636094
8097431,0,114146434
8033573,0,182126744
10678228,0,163327545
8674780,0,867508015
7709592,0,116143184
10431514,0,140771021
10235181,0,068268776
9902646,0,122477583
8652825,0,001933589
7113773,0,226809884
7245347,0,077967976
10923619,0,376105549
9406890,0,835371154
11139319,0,331689692
10360502,0,495256564
9824970,0,687948759
9256475,0,309675426
8489922,0,001933589
11188707,0,376977673
11188703,0,190167685
10219660,0,224438504
8047635,0,024983311
7988007,1,000000000
7112669,0,260094720
9804672,0,291862946
7227805,1,000000000
10069626,0,254047470
8730554,0,484178752
7980690,1,000000000
8447442,0,485420052
8136272,0,440046178
9775933,0,056240556
8497509,0,200814093
8042293,0,577967976
7989890,0,048026111
9193590,0,482354148
8737804,0,058020233
8730490,0,515821248
8727711,0,484178752
7678211,0,015343763
10511026,0,125362197
10678257,0,102368702
9847760,0,472096423
8849961,0,074820924
7596898,0,500000000
8767978,0,149667281
8735967,0,482354148
8548648,0,105140730
8233464,0,225511635
10807958,0,154081715
9279557,0,860734203
7108297,0,548026111
10923407,0,284455951
10922354,0,069349478
10266581,0,063998106
8499086,0,292219558
8498098,0,477448295
11023155,0,201651657
10535556,0,411854200
10535552,0,588145800
9736057,0,457842645
9140922,0,164628846
9620416,0,974636952
8420035,0,311857592
8718919,0,083383281
8405645,0,003200286
7918846,0,500000000
11112217,0,168448644
9462919,0,307853318
10037785,0,347338778
11115546,0,110117510
10591486,0,772528810
11030906,0,190167685
7761748,0,239905280
7759462,0,308120831
8569398,0,174245503
8259523,0,047538408
10061492,0,485403674
9498615,0,186832703
8419848,0,202722355
10967583,0,011121434
9943011,0,224438504
9666113,0,139265797
9665833,0,178444248
9642911,0,124858158
9037819,0,287393125
7689681,0,132740969
7348727,0,161937303
11085456,0,639205620
10113505,0,037127494
9681368,0,862040350
8261676,0,260094720
9753155,0,555094548
9066364,0,349862164
8433647,0,382087963
7100521,0,260094720
8714732,0,431020175
7328581,0,020189441
10735120,0,251436727
9788094,0,482354148
8068129,0,163098945
10280233,0,004705175
10099207,0,117180432
9406606,0,139265797
9176233,0,063733547
9256009,0,163322698
8002640,0,558371882
7475399,0,049230958
7474916,0,338062697
10033612,0,137959650
9045084,0,312071520
8351395,0,385646301
7582425,0,235059603
9176085,0,063733547
8902139,0,267905191
8101746,0,058020233
7910090,0,422032024
7709746,0,065983560
10095196,0,083834657
9630676,0,517645852
8834837,0,308858515
7104600,0,260094720
10810821,0,443939533
10569482,0,201289119
9970603,0,190167685
9578077,0,783223947
8718925,0,629603110
8330033,0,559953822
10783587,0,037843808
9669800,0,025378305
7184213,0,760094720
7222949,0,191351257
8675998,0,024337432
8092346,1,000000000
9821243,0,555094548
8857199,1,000000000
10734764,0,303006227
8139793,0,105140730
7222564,0,523788330
8171218,0,188930331
8859444,0,258811526
9166394,0,258315046
8139799,0,894859270
9520603,0,304169209
9798299,0,363972415
8800345,0,228993376
10477405,0,269696742
10696619,0,347338778
9839845,0,209792534
9343545,0,397360288
8884033,0,414615535
9008633,0,201656392
10567759,0,646194571
8805931,0,767734264
8212273,0,001933589
8123473,0,225511635
9942904,0,068268776
9942861,0,707292720
8953943,0,599016681
8207828,0,065983560
8101233,0,559953822
10506854,0,155586623
10685829,0,290049276
8895113,0,155334184
10061497,0,514596326
8001003,1,000000000
11139537,0,022115737
9630417,0,174990827
7110266,0,260094720
10697208,0,055450237
9881820,0,318111043
8634036,0,067738613
9632114,0,327802751
10509145,0,163333308
11143038,0,372457724
10369098,0,125482572
7713870,0,951973889
9642152,0,341275377
8078582,0,559953822
11190668,0,242686958
8783265,0,858596486
9837614,0,242082752
8497564,0,313765855
8854326,0,110737176
7135565,0,191879169
9700994,0,040407518
7955234,0,132740969
11187931,0,242686958
8514831,0,611950414
7715365,0,048026111
8176365,0,146635711
7950751,0,473063678
11203544,1,000000000
9902641,0,466797079
10412828,0,818821461
8737397,0,585384465
10647325,0,011121434
8773623,0,024077616
10742375,0,092181683
10742246,0,097986002
8196134,0,045373874
8812498,0,506632986
7119172,0,191879169
11188624,0,137648412
10496973,0,411854200
9729743,0,664350117
8767711,0,214305134
7107414,0,239905280
8135603,0,225154863
9837618,0,332361168
7985411,0,632740969
10113432,0,155509243
8123038,0,692694791
10712415,0,099099166
10292713,0,083834657
8101305,0,430735476
7136056,0,260094720
9405809,0,421286207
9622899,1,000000000
9499963,0,482354148
9098031,0,148604811
8778080,0,456678924
7709591,0,317873256
10401761,0,063998106
8882169,0,092372497
8814414,0,580222718
7134210,0,239905280
9168203,0,070996596
9167656,0,053861562
8416918,0,105140730
8047634,0,023943147
7124693,0,239905280
10532952,0,082284020
7362061,0,500000000
9675862,0,188609124
7405260,0,056878188
9480689,0,407533224
7901523,0,500000000
9255828,0,125098090
7781811,0,500000000
8902146,0,011087377
8783292,0,083383281
7978504,0,239905280
10830175,1,000000000
9913215,0,215852337
8834834,0,249924843
8396676,0,396792859
8052252,0,084714858
7103263,0,239905280
11045255,0,060396919
10453328,0,485403674
9632120,0,441865102
8893726,0,025363048
8877173,0,175428245
7990222,0,386648502
7105507,0,533284836
7105221,0,115557072
10552043,0,547095405
10359788,0,216987292
9141785,0,286165421
8830751,0,075532250
7992894,0,422032024
7939437,0,154290074
10924489,0,432854642
10268186,0,582196465
8304956,1,000000000
8190974,0,559953822
7597640,0,500000000
7277656,0,627353751
7110574,0,239905280
8365787,0,500000000
9670598,1,000000000
7914372,0,094212088
9951618,0,984594594
9140301,0,076383795
9139592,0,070996596
8101339,0,009310702
10595375,0,121128405
9670349,0,010435136
10909880,0,201289119
9164582,0,328960106
8365531,0,817873256
8487323,0,058020233
8350339,0,054399877
7105615,0,351158092
11176451,0,022115737
10659662,0,353805429
8405640,0,258811526
11170178,0,175688554
10993955,1,000000000
9837634,0,092840259
8010597,0,156550086
7577025,1,000000000
7191886,0,212068609
7134686,0,260094720
10476831,0,235513497
8675617,0,058020233
10219334,0,322950572
9657932,0,317710046
8724243,0,287393125
8468372,0,315417919
8467195,0,124628259
8455572,0,765800675
8015991,0,212068609
9582544,0,011586340
10530231,0,121808167
9670371,0,005316375
8749642,0,568979825
8212284,0,056086644
7096387,0,702316185
10091766,0,333968879
8409295,0,162593534
8100477,0,025604211
7588626,0,183027092
10059439,0,174091591
10059245,0,631708203
9678449,0,153042506
9238769,0,397360288
8690146,0,482354148
10657869,0,043471617
9700372,0,692146682
8337926,0,767734264
7107294,0,760094720
10707979,0,353805429
7349064,0,417362784
10569380,0,103155872
10533851,0,380025128
10126946,0,040407518
9732492,0,363972415
9688026,0,267735788
8485883,0,151127559
8042279,0,239905280
7798696,0,014647406
10792795,0,097986002
8989126,0,025363048
9644783,0,050958491
8727748,0,024077616
8056965,0,058020233
7902109,1,000000000
10508410,0,046950494
10508306,0,144014809
10507983,0,345313105
7709327,0,239905280
7349070,0,340761238
10639762,0,246920028
10353490,0,555094548
9887222,0,769667853
9569578,0,127664201
8042289,0,182126744
8037446,0,514579948
7955788,0,251115847
7365668,0,260094720
10944154,0,547095405
10276296,0,185862086
10158773,0,529014139
9577456,0,153042506
8337949,0,232265736
8052837,0,377827078
9155948,0,137959650
9053596,0,219261484
8834836,0,441216642
8747415,0,381416600
8746615,0,506632986
8568894,0,412431770
10560869,0,429807188
10099209,0,882819568
8674746,0,172596215
8011084,0,577967976
7987180,1,000000000
8756860,1,000000000
11189138,1,000000000
10723519,0,053339948
10580066,0,190167685
9195991,0,343088351
8867082,0,302314635
8735735,0,517645852
8512854,0,163098945
8304747,0,440046178
8766463,0,397360288
8756204,0,431020175
8689236,0,517645852
8007086,0,068604777
7306456,0,308148385
7284033,0,052462243
9642131,0,354814723
9629969,0,086948174
9629794,0,152811924
8833303,0,506632986
10808513,0,022553110
10696328,0,230938108
10675272,0,588145800
8105931,1,000000000
7184211,0,239905280
11172073,0,809832315
10685990,0,298096524
9821321,0,444905452
11162293,0,168448644
11162465,0,707066917
8606771,0,058020233
7097169,1,000000000
10741850,0,532695563
11155436,0,988878566
9655896,1,000000000
7938774,0,048026111
9850578,0,153042506
7182168,0,260094720
9592876,0,442128858
9501103,0,153042506
10354168,0,004357105
9642714,0,343088351
9645473,1,000000000
7476326,1,000000000
11160838,0,011121434
10448613,0,463721593
8647608,0,344245032
8706006,0,162593534
9670313,0,123514287
8123032,0,081793574
11196482,1,000000000
8833334,0,493367014
8052240,0,463311253
10773536,0,573746843
8099965,0,817873256
8078469,0,440046178
9933265,0,230332147
8514495,0,232265736
11192611,1,000000000
11085983,0,372457724
11193792,1,000000000
8677187,0,270075531
9823236,0,405695438
10773468,0,323097285
9343618,0,602639712
8979251,0,354674691
9941541,0,215091877
8790524,0,482354148
8565607,0,101193135
10761264,0,588145800
10760948,0,411854200
9097927,0,132748083
8147315,0,150061398
7869555,0,132740969
7867730,0,191202234
7949719,0,136210485
9767903,0,139265797
9008528,0,143393244
8547518,0,512833325
7110295,0,500000000
10937148,0,129770766
10518746,0,121808167
8695302,0,849646825
7921274,0,045373874
9902031,0,149760167
7951574,0,154290074
9716405,0,137959650
10622291,0,570192812
10627901,0,353805429
9464188,0,063733547
9863894,0,137959650
9707371,0,011586340
8514756,0,095830028
7690160,0,159915401
10589900,0,201289119
10591000,0,323482682
9707535,0,860734203
9644761,0,416130573
9735517,0,363972415
8754683,0,258811526
7595437,0,182126744
8637509,0,172596215
8438976,0,289425085
9520656,0,075516993
9008691,0,172596215
8854590,0,482354148
10554345,0,201289119
10515875,0,324428641
8150057,0,382087963
10761507,0,627542276
8064825,0,240209779
10445683,0,117180432
9613816,0,164644103
10587079,0,062999602
10098105,0,189843101
8953982,0,257590075
8687160,0,173400820
8052998,0,074146811
10489870,0,380335370
9165624,0,407533224
7136055,0,548026111
7783753,0,067010704
10113562,0,313168360
8773303,0,512833325
11084395,0,567145358
10533890,0,064382688
8767999,0,281352894
11181780,0,375144375
9664168,0,025363048
9658520,0,672197249
10145321,0,444905452
8405863,0,397360288
7652176,0,232258050
9714539,0,225371981
10613666,0,292389142
10560868,0,190167685
11180239,1,000000000
10195702,1,000000000
9729405,0,137959650
8405430,0,225154863
7113050,0,182126744
8455580,0,232265736
7361245,0,239905280
9507442,1,000000000
7125492,0,760094720
10533280,0,444905452
9843090,0,363972415
9735479,0,013556094
9412493,0,070996596
9714511,0,139265797
9197548,0,132748083
8767690,0,354674691
10605101,0,646194571
8053350,1,000000000
7596612,0,182126744
11166961,0,175688554
10486971,0,411854200
11096443,1,000000000
11014588,1,000000000
9419133,1,000000000
7104012,0,239905280
9620435,0,025363048
8651244,0,012528757
7412610,0,132740969
10489513,0,202065941
8547280,0,232265736
10564565,0,380025128
11081845,0,061069502
9697590,0,594304562
7100723,0,239905280
10609741,0,250649557
10590170,0,068359518
10555427,0,052876672
10525954,0,201289119
9688876,0,405695438
9300784,0,181995969
8739210,0,482354148
9699960,0,058424436
8679659,0,075532250
8518746,0,710574915
9974077,0,179397492
9644773,0,015265084
8420026,0,257122232
11177529,0,824311446
9719681,0,335649883
8500007,0,163098945
7914653,0,500000000
7780883,0,132740969
9712309,0,860734203
8134821,0,288918619
7921278,0,151127559
9658675,0,189843101
8732751,1,000000000
8686021,0,741188474
7101060,0,500000000
10091761,0,019836550
11131947,0,266972365
10591086,0,227471190
8864692,0,111950414
9814540,0,015265084
9713110,0,230332147
8722603,0,520846138
8010552,0,132740969
7942104,0,440046178
10544330,0,353805429
9435910,0,074820924
8695519,0,150353175
8648205,0,120914244
8420107,0,228297820
7349063,0,021089789
9732491,0,636027585
9303163,0,164628846
7308422,0,056878188
9720383,0,259686607
9720013,0,404663509
9319079,0,645325309
8583068,0,487166675
8569007,0,108414369
10069635,0,137959650
8727543,0,103389478
8004383,0,867259031
10460251,0,988878566
10524580,0,353805429
8037630,0,225154863
8037423,0,260265189
7102442,0,182126744
7102341,0,297683815
10804155,0,285445911
7783818,0,065983560
7104557,0,739905280
9202067,0,137959650
7098231,0,500000000
10080794,0,494194904
8547230,0,767734264
8007396,0,047538408
7116865,1,000000000
11193870,0,624855625
11144283,0,608543196
10924501,0,441783161
10826640,0,195229543
9723492,0,636027585
9404083,0,158936511
10587190,0,190167685
8727562,0,052486576
8726964,0,127679458
7991284,0,210863762
7743666,0,212068609
7484643,0,817873256
7203407,0,239905280
7098505,0,239905280
7268639,0,239905280
9632063,0,230332147
7306841,0,284860413
10530185,0,131737093
11181768,0,180916092
7311009,0,260094720
11166666,0,365856239
7244810,0,661937303
10540473,0,666973789
11169784,0,824311446
11203739,1,000000000
11174826,0,824311446
8852545,0,189228797
11177960,0,514626085
8942581,0,349862164
8648013,0,122408955
7288425,0,096341536
7122584,1,000000000
11160554,0,798710881
11154506,0,432854642
9828732,0,974636952
8883153,0,163322698
11184882,0,684951180
7911285,0,249756183
7190895,0,500000000
8647784,0,388354154
7949868,0,183027092
11175551,0,824311446
8135948,0,058020233
9501018,0,354674691
8834418,0,178998174
10826827,0,059576243
10635197,0,040783783
8063975,0,500000000
7269256,0,760094720
11161399,0,819083908
8547503,0,382025945
10377959,0,182290039
9607655,0,335649883
8698546,0,837406466
8559217,0,466625105
7101640,1,000000000
8818834,0,258834326
7941345,0,260265189
8479551,0,387293655
10663688,0,529409029
10743098,0,809832315
10489578,0,049782060
8150808,0,817873256
9926258,0,363972415
8569002,0,246888126
7709553,0,500000000
10460678,0,439911613
10516996,1,000000000
9941792,0,466797079
11031001,0,316580754
10377899,0,087680734
8885314,0,453912305
7214005,0,239905280
10578448,0,011121434
10708898,0,147493685
8061742,0,774845137
8818883,0,252022001
10795864,0,323097285
8724514,0,150353175
10793143,0,092181683
7973237,0,018014154
11201910,0,624855625
10676616,0,988878566
8067475,0,122730350
11193615,0,195229543
8783149,0,058020233
11098721,0,273736847
10559576,0,258714598
9630119,0,189843101
10255095,0,701122422
9748026,0,139265797
7486402,0,739905280
10426480,0,058732394
9464862,0,110767283
9574685,0,411263511
9614597,0,127679458
9775926,0,160535497
9579118,0,204322911
8447776,0,132491985
7914724,0,132740969
11201703,0,687572188
11201638,0,312427812
10937368,0,115291635
10937009,0,060396919
10936575,0,493251561
8441324,1,000000000
7597046,0,260094720
11188636,0,052519273
9926423,0,019287046
9716019,0,189843101
10558148,0,205865858
9593413,0,224764073
11143043,0,627542276
7950940,0,132740969
10158766,0,333026211
7196502,0,132740969
11201060,0,375144375
10765746,0,988878566
10566468,0,117180432
9393544,0,150495772
8823688,0,174721020
8190250,0,289425085
11192966,0,375144375
10569472,0,570192812
7884008,0,239905280
9701041,0,636027585
11187818,0,567145358
8065309,0,181533398
10531247,0,056927842
8067479,0,803122839
11110400,0,201289119
10280639,0,014110966
8948681,0,397360288
8948673,0,247965021
11182081,0,180916092
10374839,0,809832315
8074288,0,059953822
7106814,0,239905280
9500980,0,335649883
10571490,0,444905452
9666617,0,682289954
10551936,0,103155872
9742010,0,025363048
9500900,1,000000000
9155330,0,014275671
8036246,0,048026111
8035084,0,036688747
8033886,0,132740969
8712561,0,289425085
8067270,0,026120700
7992095,0,317873256
7121100,1,000000000
11199274,1,000000000
11192107,0,443939533
10069639,0,011121434
8056688,0,125006859
10564640,0,619974872
8135932,0,441979767
11201239,0,375144375
11179072,1,000000000
10707961,0,323097285
8833169,0,132491985
11201021,0,624855625
10069624,0,367845447
7099478,0,260094720
7306391,0,500000000
10306724,0,646194571
8982720,0,585384465
10709889,0,113523206
8679367,0,537174095
11200522,0,375144375
9733679,0,092739062
9501619,0,291862946
11137343,0,180916092
10599905,1,000000000
9839049,0,166577096
8873396,0,620313798
7103313,0,239905280
7103264,0,280284161
7102597,0,520189441
11193646,0,432854642
10579622,0,266178938
11182413,0,180916092
10597636,0,190167685
9728057,0,404389290
8026654,0,029041518
11197092,1,000000000
11140998,0,556060467
10091873,0,165286897
10091206,0,251848001
8599215,0,602639712
8036861,0,867259031
11173603,0,175688554
10755435,0,353805429
10936532,0,372457724
9197528,0,867251917
10950460,1,000000000
10804249,0,323097285
8426838,0,514579948
11127822,0,372457724
9719145,0,672197249
8035013,0,239905280
7413153,0,154290074
7097678,0,239905280
11175290,0,432854642
8873117,0,127664201
8035014,0,260094720
10520712,0,704004631
10277739,0,309394478
11186844,1,000000000
8979104,0,354674691
10580003,0,079134167
9356279,0,517645852
9195989,0,139265797
7989823,0,225154863
8754735,0,354674691
8754672,0,124479171
7992578,0,260094720
7099521,0,739905280
7328313,0,527836670
7295862,0,577967976
11186292,0,175688554
7298200,0,182126744
7298008,0,635746512
11173754,0,627542276
8881702,0,139721101
7097569,0,260094720
10506643,0,284873935
7282205,0,182126744
11177916,0,242686958
11173755,0,196769170
7102684,1,000000000
11199627,1,000000000
10506696,0,559539442
9658318,0,137959650
11200085,1,000000000
8901937,0,284082606
7182222,0,739905280
9951596,0,015405406
10792164,0,362611946
9664397,0,052868124
8834982,0,354674691
10524632,0,201289119
8160201,0,182126744
8675647,0,564183523
8686761,0,654002965
7973138,0,559953822
8852972,0,024077616
11161944,0,124484439
11166701,0,025600565
10503008,0,497386419
8875933,0,083383281
7098712,0,500000000
9642410,0,242608961
11196378,1,000000000
7268067,0,632740969
7112404,0,739905280
9851672,1,000000000
8559589,0,533374895
7196483,0,239905280
8083953,0,440046178
11158746,0,236085473
8822263,0,258811526
9501617,0,555094548
7891829,0,712968957
8669458,0,045373874
9637467,0,287712745
8693374,0,463132759
7101041,0,500000000
9664160,0,194596756
7911293,0,115242836
8724231,0,036650464
7100871,0,500000000
8986080,0,479913004
9839048,0,378456310
10770729,0,053795434
9613713,0,547962772
8693375,0,373768296
11199886,1,000000000
7196528,0,367259031
9827276,0,004357105
8786545,0,258811526
11132508,0,608543196
9701004,0,189843101
8724733,0,525603236
9611651,0,363972415
10613163,0,236624997
11202741,0,687572188
11154532,0,437374591
9827256,0,555094548
7990270,0,185880451
11203193,1,000000000
11191817,0,242686958
11165514,0,608543196
10426626,0,380025128
11201309,0,624855625
11191683,0,757313042
10620513,0,201289119
9827293,0,250705246
8065192,0,225154863
7781106,0,787931391
11178222,0,391456804
9513731,0,252022001
11161419,0,011121434
10118546,1,000000000
9728100,0,139265797
11199738,0,624855625
10359771,0,287756144
10561077,0,121310530
11084472,0,165564837
10551933,0,250649557
8942590,0,127679458
8190253,0,485420052
10299404,0,298877578
10660063,0,380335370
8776121,0,162593534
8100021,1,000000000
7268069,0,367259031
7884009,0,760094720
7914726,0,265481938
11199698,1,000000000
11202728,0,312427812
11202088,0,312427812
11132883,0,372457724
8084300,0,225154863
8802539,0,435816477
11192978,0,248709990
11192908,0,180916092
8025257,0,816972908
9765187,0,025363048
11199694,1,000000000
11198724,0,375144375
8948664,0,354674691
11188717,0,242686958
10731628,0,205865858
8347107,1,000000000
9607651,0,664350117
10610000,0,513836946
11182134,0,201289119
10955605,0,190167685
11086139,0,201289119
9710185,1,000000000
9735245,0,405695438
11083751,1,000000000
8801257,0,137959650
11184103,0,190167685
10949381,0,798710881
9681382,0,137959650
9677153,0,267735788
9255660,0,405695438
8739186,0,517645852
10172484,0,495256564
8515449,0,058020233
7413287,0,260094720
9538228,0,438970379
10659386,0,011121434
8786588,0,232265736
7997207,1,000000000
10532980,0,011121434
11202166,0,687572188
10553557,0,347338778
9593138,0,178184940
10552374,0,099099166
10709952,0,284873935
10829349,0,103155872
7689857,0,367259031
11189379,0,360794380
10099269,0,646194571
11199686,0,375144375
8818757,0,137959650
10189971,0,139292952
10189953,0,038891988
10087955,1,000000000
10936685,0,190167685
7116026,1,000000000
7116492,1,000000000
11203983,1,000000000
10482478,1,000000000
7949250,0,712661956
7098274,0,260094720
10612661,0,038891988
10486313,0,588145800
8698258,0,162593534
10496445,0,588145800
11199653,1,000000000
10532807,0,906594546
8736038,1,000000000
11203842,1,000000000
11203939,1,000000000
11199503,1,000000000
11203656,1,000000000
11199265,0,432854642
8718421,1,000000000
9663988,0,780040196
8934870,0,564183523
11199030,1,000000000
11175259,0,567145358
8695547,0,466625105
8863364,0,000350487
7949254,0,151127559
8884711,0,014754691
11203923,1,000000000
8836094,0,111950414
11198717,0,264061245
8697727,0,128026946
8100561,0,183027092
9839046,0,025214255
7984336,0,151127559
9670195,0,592746937
7257599,1,000000000
11203850,1,000000000
11171896,0,190167685
9170693,0,645325309
9055114,0,520086996
11177956,0,242686958
8572017,0,182126744
7802846,1,000000000
8942587,0,175141143
7196507,0,132740969
7196506,0,127353751
10781567,0,323669261
7113967,1,000000000
10765743,0,011121434
9926421,0,170556055
7473301,0,632740969
8137201,1,000000000
11179796,0,195229543
9968769,1,000000000
8712075,1,000000000
9703591,0,230332147
8786529,0,741188474
9606927,0,155334184
10781464,0,072067740
7746656,0,500000000
10861695,1,000000000
11203569,1,000000000
11132002,0,124484439
8658265,0,252022001
11189851,1,000000000
8801246,0,143393244
11161415,0,443939533
10660084,0,445573039
7484487,0,239905280
10099275,0,038891988
8861085,0,862040350
9691026,1,000000000
11192110,1,000000000
9716046,0,810156899
10409592,1,000000000
11202854,1,000000000
11197779,0,005061858
10099264,0,314913441
11199450,0,432854642
7875603,0,500000000
11182130,0,617794789
8834614,0,252022001
11197566,0,170626696
7251431,0,500000000
10624418,0,284873935
8658282,0,747977999
11068313,0,804770457
11197688,0,824311446
11186525,0,194228283
11201842,1,000000000
9303569,0,835371154
10967361,0,391456804
9735253,0,594304562
7095710,1,000000000
7310983,0,239905280
9653398,1,000000000
8705695,0,837406466
8696299,1,000000000
7392348,0,182126744
11199756,1,000000000
9662818,1,000000000
11203976,1,000000000
11199380,1,000000000
8243131,0,500000000
11200276,0,624855625
11199529,0,324458400
11203987,1,000000000
11203990,1,000000000
11199538,0,556060467
11203993,1,000000000
11199542,1,000000000
8970837,1,000000000
11200175,1,000000000
11199606,1,000000000
10558127,0,825908409
11201730,1,000000000
8884767,0,299067268
7984225,0,848872441
11198725,0,375144375
11199690,1,000000000
8874541,0,113992305
11181787,0,443939533
11201805,1,000000000
10354080,0,174091591
11201843,0,375144375
11199429,0,567145358
11199165,0,624855625
11202487,1,000000000
11199079,1,000000000
11194273,1,000000000
7106836,1,000000000
11199633,0,567145358
10622338,0,429807188
8801268,0,718647106
11203994,1,000000000
11209023,0,578243933
11208930,0,335649883
11208967,0,086106184
11204207,0,598157417
11204203,0,161937303
11212141,0,292933083
11211300,0,707066917
11205920,0,759853023
11205734,0,058020233
11205930,0,116040466
